factura_id,fecha,cliente_id,provincia,canal,monto_total
3186,2022-07-12,11893,Santa Fe,Online,81500
3187,2022-07-12,13348,Corrientes,Online,156200
3188,2022-07-12,12449,Santa Fe,Online,63600
3189,2022-07-12,13091,Santa Fe,Online,77900
3190,2022-07-12,12683,Santa Fe,Personal,91900
3191,2022-07-12,12870,Buenos Aires,Online,67600
3192,2022-07-12,10176,Santa Fe,Online,148900
3172,2022-07-11,11285,Santa Fe,Online,29100
3173,2022-07-11,13277,Santa Fe,Online,72500
3174,2022-07-11,10034,Cordoba,Personal,35600
3175,2022-07-11,12485,Santa Fe,Online,19900
3176,2022-07-11,11646,Santa Fe,Online,39300
3177,2022-07-11,12319,Santa Fe,Online,8700
3165,2022-07-10,13424,Santa Fe,Online,46800
3166,2022-07-10,13104,Santa Fe,Online,143000
3167,2022-07-10,11847,Santa Fe,Online,143200
3168,2022-07-10,12239,Santa Fe,Online,39800
3169,2022-07-10,12075,Buenos Aires,Online,64400
3170,2022-07-10,10496,Santa Fe,Online,14400
3171,2022-07-10,10881,Santa Fe,Online,19400
3160,2022-07-09,10206,Buenos Aires,Online,214100
3161,2022-07-09,12722,Santa Fe,Online,156500
3162,2022-07-09,13308,Buenos Aires,Personal,60000
3163,2022-07-09,11481,Entre Rios,Online,46600
3164,2022-07-09,11964,Santa Fe,Online,44700
3158,2022-07-08,12864,Santa Fe,Online,74200
3159,2022-07-08,13044,Entre Rios,Personal,24600
3149,2022-07-07,13422,Buenos Aires,Online,100800
3150,2022-07-07,12917,Santa Fe,Online,81700
3151,2022-07-07,10826,Santa Fe,Online,141100
3152,2022-07-07,13327,Santiago del Estero,Online,75200
3153,2022-07-07,12580,Buenos Aires,Online,70500
3154,2022-07-07,11390,Santa Fe,Online,33600
3155,2022-07-07,11080,Santa Fe,Personal,14800
3156,2022-07-07,12702,Buenos Aires,Online,24900
3157,2022-07-07,11533,Santa Fe,Personal,40800
3144,2022-07-06,12614,Buenos Aires,Online,105800
3145,2022-07-06,10479,Cordoba,Online,122400
3146,2022-07-06,11334,Santa Fe,Personal,44400
3147,2022-07-06,13035,Cordoba,Online,9700
3148,2022-07-06,12267,Cordoba,Personal,91700
3141,2022-07-05,13415,Santa Fe,Online,181800
3142,2022-07-05,11098,Santa Fe,Online,31500
3143,2022-07-05,13363,Santa Fe,Online,104900
3129,2022-07-04,11071,Buenos Aires,Online,147000
3130,2022-07-04,11326,Santa Fe,Online,53200
3131,2022-07-04,13293,Chaco,Online,56000
3132,2022-07-04,11987,Buenos Aires,Personal,96300
3133,2022-07-04,11791,Santa Fe,Online,157300
3134,2022-07-04,10480,Cordoba,Online,23300
3135,2022-07-04,10664,Santa Fe,Online,40200
3136,2022-07-04,10596,Santa Fe,Personal,118000
3137,2022-07-04,12430,Santa Fe,Online,158100
3138,2022-07-04,11830,Santa Fe,Online,148700
3139,2022-07-04,11378,Santa Fe,Online,92500
3140,2022-07-04,13332,Buenos Aires,Online,155200
3114,2022-07-03,13141,Santa Fe,Online,48900
3115,2022-07-03,10116,Buenos Aires,Online,37200
3116,2022-07-03,10542,Santa Fe,Personal,103200
3117,2022-07-03,12889,Cordoba,Personal,34800
3118,2022-07-03,11335,Buenos Aires,Online,110200
3119,2022-07-03,12859,Cordoba,Online,22500
3120,2022-07-03,13057,Santa Fe,Personal,39000
3121,2022-07-03,10346,Santa Fe,Online,48900
3122,2022-07-03,10136,Santa Fe,Personal,84900
3123,2022-07-03,11875,Santa Fe,Online,48800
3124,2022-07-03,11512,Buenos Aires,Online,121500
3125,2022-07-03,11331,Cordoba,Online,206300
3126,2022-07-03,10564,Santa Fe,Online,110300
3127,2022-07-03,11348,Buenos Aires,Online,19900
3128,2022-07-03,10786,Santa Fe,Online,11600
3107,2022-07-02,10463,Buenos Aires,Online,43800
3108,2022-07-02,12069,Santa Fe,Online,23600
3109,2022-07-02,12159,Cordoba,Online,84900
3110,2022-07-02,11469,Santa Fe,Online,26400
3111,2022-07-02,13456,Santa Fe,Online,5800
3112,2022-07-02,12282,Buenos Aires,Online,169800
3113,2022-07-02,11849,Cordoba,Online,87600
3094,2022-07-01,13484,Santa Fe,Online,107700
3095,2022-07-01,12764,Buenos Aires,Online,80800
3096,2022-07-01,10164,Santa Fe,Online,43900
3097,2022-07-01,10589,Santa Fe,Online,104300
3098,2022-07-01,10031,Santa Fe,Online,93400
3099,2022-07-01,12234,Chaco,Online,85900
3100,2022-07-01,11326,Santa Fe,Online,84100
3101,2022-07-01,10485,Santa Fe,Online,67800
3102,2022-07-01,12750,Buenos Aires,Online,14800
3103,2022-07-01,10038,Santa Fe,Online,78300
3104,2022-07-01,13354,Santa Fe,Online,18200
3105,2022-07-01,13333,Santa Fe,Online,125600
3106,2022-07-01,12897,Santa Fe,Online,87900
3080,2022-06-30,12349,Santa Fe,Online,19500
3081,2022-06-30,10212,Santa Fe,Online,44500
3082,2022-06-30,13248,Santa Fe,Online,70800
3083,2022-06-30,12148,Santa Fe,Online,23500
3084,2022-06-30,10515,Santa Fe,Personal,62700
3085,2022-06-30,10598,Santa Fe,Online,136700
3086,2022-06-30,13079,Buenos Aires,Personal,48200
3087,2022-06-30,11735,Santa Fe,Online,120100
3088,2022-06-30,12321,Santa Fe,Online,21700
3089,2022-06-30,10012,Santa Fe,Online,180500
3090,2022-06-30,11154,Santa Fe,Online,79000
3091,2022-06-30,11421,Entre Rios,Online,115300
3092,2022-06-30,12979,Santiago del Estero,Online,19400
3093,2022-06-30,10999,Santa Fe,Online,19400
3077,2022-06-29,12490,Santa Fe,Online,42000
3078,2022-06-29,11771,Santa Fe,Online,127400
3079,2022-06-29,12586,Santa Fe,Online,48200
3066,2022-06-28,10297,Buenos Aires,Online,7400
3067,2022-06-28,13401,Santa Fe,Online,119000
3068,2022-06-28,10118,Santa Fe,Online,158000
3069,2022-06-28,12557,Chaco,Online,166500
3070,2022-06-28,11191,Cordoba,Online,26700
3071,2022-06-28,13069,Santa Fe,Online,99000
3072,2022-06-28,10192,Buenos Aires,Online,85000
3073,2022-06-28,13312,Buenos Aires,Online,131500
3074,2022-06-28,12382,Buenos Aires,Online,31600
3075,2022-06-28,11450,Santa Fe,Online,136400
3076,2022-06-28,11726,Santa Fe,Online,114300
3063,2022-06-27,13486,Buenos Aires,Online,126700
3064,2022-06-27,11059,Santa Fe,Online,161800
3065,2022-06-27,12833,Santa Fe,Online,116300
3061,2022-06-26,11815,Santa Fe,Personal,140500
3062,2022-06-26,13497,Santa Fe,Personal,12400
3054,2022-06-25,12128,Santa Fe,Online,105700
3055,2022-06-25,10231,Santa Fe,Online,178500
3056,2022-06-25,12588,Santa Fe,Online,19100
3057,2022-06-25,11194,Cordoba,Online,178900
3058,2022-06-25,12451,Cordoba,Online,103700
3059,2022-06-25,10638,Santa Fe,Online,101700
3060,2022-06-25,12289,Santa Fe,Online,75100
3043,2022-06-24,10632,Santa Fe,Personal,35500
3044,2022-06-24,10447,Cordoba,Online,64100
3045,2022-06-24,12985,Buenos Aires,Online,132300
3046,2022-06-24,10149,Santa Fe,Online,20700
3047,2022-06-24,12290,Buenos Aires,Online,70700
3048,2022-06-24,10607,Santa Fe,Online,72100
3049,2022-06-24,10963,Santa Fe,Online,52000
3050,2022-06-24,12440,Buenos Aires,Online,42600
3051,2022-06-24,11692,Entre Rios,Online,98900
3052,2022-06-24,11795,Corrientes,Online,106500
3053,2022-06-24,12767,Santa Fe,Online,131800
3039,2022-06-23,11433,Santa Fe,Online,60700
3040,2022-06-23,13168,Santa Fe,Personal,219700
3041,2022-06-23,11773,Chaco,Online,37300
3042,2022-06-23,12976,Cordoba,Online,80100
3035,2022-06-22,10375,Cordoba,Online,93100
3036,2022-06-22,12224,Santa Fe,Online,57000
3037,2022-06-22,11870,Santa Fe,Online,82300
3038,2022-06-22,12740,Santa Fe,Online,178600
3032,2022-06-21,11163,Santa Fe,Online,23300
3033,2022-06-21,11816,Santa Fe,Online,207700
3034,2022-06-21,13022,Santa Fe,Personal,149300
3028,2022-06-20,10463,Buenos Aires,Online,241600
3029,2022-06-20,12765,Buenos Aires,Online,62600
3030,2022-06-20,13204,Santa Fe,Online,85300
3031,2022-06-20,12548,Santa Fe,Online,17400
3023,2022-06-19,12478,Santa Fe,Online,76700
3024,2022-06-19,10458,Santa Fe,Online,80700
3025,2022-06-19,13271,Buenos Aires,Online,79300
3026,2022-06-19,11481,Entre Rios,Online,71700
3027,2022-06-19,12553,Santa Fe,Online,37200
3015,2022-06-18,10523,Corrientes,Online,8100
3016,2022-06-18,11807,Santiago del Estero,Online,54600
3017,2022-06-18,13461,Buenos Aires,Online,82500
3018,2022-06-18,10991,Buenos Aires,Online,94200
3019,2022-06-18,11774,Buenos Aires,Online,182400
3020,2022-06-18,12806,Buenos Aires,Online,104700
3021,2022-06-18,10179,Santa Fe,Online,132300
3022,2022-06-18,10586,Buenos Aires,Online,116900
3004,2022-06-17,12595,Santa Fe,Online,143300
3005,2022-06-17,11978,Santa Fe,Online,211400
3006,2022-06-17,10595,Cordoba,Personal,39300
3007,2022-06-17,11968,Santa Fe,Online,17400
3008,2022-06-17,11967,Santa Fe,Online,135000
3009,2022-06-17,12645,Santa Fe,Online,44500
3010,2022-06-17,12133,Santa Fe,Online,64200
3011,2022-06-17,12033,Santa Fe,Online,8700
3012,2022-06-17,13244,La Pampa,Online,91400
3013,2022-06-17,11818,Buenos Aires,Online,40600
3014,2022-06-17,12689,Santa Fe,Online,27000
2992,2022-06-16,11692,Entre Rios,Online,105500
2993,2022-06-16,11473,Santa Fe,Online,163000
2994,2022-06-16,11198,Santa Fe,Online,66900
2995,2022-06-16,13186,Santa Fe,Online,24600
2996,2022-06-16,13431,Entre Rios,Online,71000
2997,2022-06-16,11559,Santa Fe,Personal,81400
2998,2022-06-16,10263,Buenos Aires,Online,146000
2999,2022-06-16,12063,Santa Fe,Online,51000
3000,2022-06-16,12014,Cordoba,Online,109400
3001,2022-06-16,11624,Santa Fe,Online,56000
3002,2022-06-16,10510,Cordoba,Online,92600
3003,2022-06-16,12776,Santa Fe,Online,72600
2987,2022-06-15,13264,Santa Fe,Online,137700
2988,2022-06-15,12655,Cordoba,Online,78800
2989,2022-06-15,13330,Santa Fe,Personal,10900
2990,2022-06-15,11497,Santiago del Estero,Online,81000
2991,2022-06-15,13236,Buenos Aires,Online,143900
2975,2022-06-14,12574,Buenos Aires,Online,35000
2976,2022-06-14,13377,Santa Fe,Online,75900
2977,2022-06-14,13370,Buenos Aires,Personal,78000
2978,2022-06-14,11554,Buenos Aires,Online,98200
2979,2022-06-14,12123,Santa Fe,Personal,124400
2980,2022-06-14,12694,Santa Fe,Online,71800
2981,2022-06-14,13099,Buenos Aires,Online,55100
2982,2022-06-14,13147,Buenos Aires,Online,62900
2983,2022-06-14,12265,Buenos Aires,Online,67900
2984,2022-06-14,11390,Santa Fe,Online,152800
2985,2022-06-14,12114,Entre Rios,Online,120900
2986,2022-06-14,10775,Santa Fe,Online,88600
2972,2022-06-13,11500,Buenos Aires,Online,48000
2973,2022-06-13,11427,Santa Fe,Online,51200
2974,2022-06-13,12446,Santa Fe,Online,93600
2960,2022-06-12,12683,Santa Fe,Online,43800
2961,2022-06-12,10119,Santa Fe,Personal,79700
2962,2022-06-12,13004,Corrientes,Online,149100
2963,2022-06-12,11562,Santa Fe,Online,128100
2964,2022-06-12,11866,Santa Fe,Online,128400
2965,2022-06-12,10111,Santa Fe,Online,159000
2966,2022-06-12,12402,Entre Rios,Online,158600
2967,2022-06-12,12574,Buenos Aires,Online,74000
2968,2022-06-12,11234,Santa Fe,Online,198100
2969,2022-06-12,11298,Santa Fe,Online,152300
2970,2022-06-12,12439,Santa Fe,Personal,94800
2971,2022-06-12,11418,Santa Fe,Online,132400
2950,2022-06-11,11683,Entre Rios,Online,52300
2951,2022-06-11,10868,Santa Fe,Online,79000
2952,2022-06-11,12703,Santa Fe,Online,131100
2953,2022-06-11,11532,Cordoba,Online,108800
2954,2022-06-11,13387,Santa Fe,Online,49000
2955,2022-06-11,11566,Santa Fe,Online,135500
2956,2022-06-11,11239,Cordoba,Online,116600
2957,2022-06-11,12644,Santa Fe,Online,142700
2958,2022-06-11,12820,Santa Fe,Online,157600
2959,2022-06-11,10346,Santa Fe,Online,43100
2946,2022-06-10,11223,Santa Fe,Online,56000
2947,2022-06-10,13326,Cordoba,Online,151500
2948,2022-06-10,11051,Santa Fe,Personal,88500
2949,2022-06-10,12683,Santa Fe,Online,17300
2941,2022-06-09,11263,Santa Fe,Online,83700
2942,2022-06-09,12580,Buenos Aires,Online,13600
2943,2022-06-09,12805,Santa Fe,Online,242300
2944,2022-06-09,13252,Santa Fe,Online,133700
2945,2022-06-09,10291,Buenos Aires,Online,136300
2937,2022-06-08,10866,Santa Fe,Online,90200
2938,2022-06-08,10057,Cordoba,Online,108100
2939,2022-06-08,10393,Santa Fe,Online,53700
2940,2022-06-08,13044,Santa Fe,Online,192500
2928,2022-06-07,10377,Buenos Aires,Online,8800
2929,2022-06-07,10589,Santa Fe,Online,34700
2930,2022-06-07,12203,Cordoba,Online,81400
2931,2022-06-07,11573,Santa Fe,Online,97800
2932,2022-06-07,10593,Entre Rios,Personal,63700
2933,2022-06-07,11405,Corrientes,Online,19900
2934,2022-06-07,12721,Santa Fe,Online,107700
2935,2022-06-07,10643,Santa Fe,Online,38700
2936,2022-06-07,12851,Buenos Aires,Online,19500
2916,2022-06-06,13350,Corrientes,Online,81900
2917,2022-06-06,11572,Santa Fe,Online,6300
2918,2022-06-06,12419,Santa Fe,Online,149700
2919,2022-06-06,12826,Santa Fe,Personal,93100
2920,2022-06-06,10729,Cordoba,Online,83700
2921,2022-06-06,12436,Santa Fe,Online,89000
2922,2022-06-06,11122,Cordoba,Online,117600
2923,2022-06-06,11902,Santa Fe,Personal,146500
2924,2022-06-06,11595,Buenos Aires,Online,17300
2925,2022-06-06,10923,Santa Fe,Online,109600
2926,2022-06-06,12670,Buenos Aires,Online,101400
2927,2022-06-06,11304,Santa Fe,Online,123400
2910,2022-06-05,10812,Santa Fe,Online,91000
2911,2022-06-05,11573,Santa Fe,Online,129100
2912,2022-06-05,12536,Buenos Aires,Online,192100
2913,2022-06-05,12454,Cordoba,Personal,182800
2914,2022-06-05,11360,Santa Fe,Online,117100
2915,2022-06-05,11269,Santa Fe,Online,95700
2905,2022-06-04,12163,Buenos Aires,Personal,96800
2906,2022-06-04,12643,Santa Fe,Online,202600
2907,2022-06-04,10315,Cordoba,Online,39900
2908,2022-06-04,11770,Santa Fe,Online,87400
2909,2022-06-04,10897,Santa Fe,Online,17400
2893,2022-06-03,10114,Santa Fe,Online,49800
2894,2022-06-03,13141,Santa Fe,Online,145800
2895,2022-06-03,12069,Santa Fe,Online,51000
2896,2022-06-03,11787,Buenos Aires,Online,95400
2897,2022-06-03,10725,Santa Fe,Online,6900
2898,2022-06-03,10687,Santa Fe,Online,57200
2899,2022-06-03,10051,Santa Fe,Online,33400
2900,2022-06-03,10649,La Pampa,Online,161400
2901,2022-06-03,11408,Santa Fe,Online,173700
2902,2022-06-03,11569,Cordoba,Online,18600
2903,2022-06-03,13487,Buenos Aires,Online,51600
2904,2022-06-03,13473,Santa Fe,Online,26000
2879,2022-06-02,12633,Santa Fe,Online,17600
2880,2022-06-02,12727,Santa Fe,Online,91000
2881,2022-06-02,12898,Cordoba,Online,108900
2882,2022-06-02,10232,Santa Fe,Online,71300
2883,2022-06-02,13289,Cordoba,Online,107800
2884,2022-06-02,13415,Santa Fe,Online,30700
2885,2022-06-02,10584,Entre Rios,Personal,223000
2886,2022-06-02,12583,Santa Fe,Online,17300
2887,2022-06-02,11638,Santa Fe,Online,76100
2888,2022-06-02,13405,Santa Fe,Online,59700
2889,2022-06-02,10276,Santa Fe,Online,128200
2890,2022-06-02,10917,Santa Fe,Online,87100
2891,2022-06-02,11927,Santa Fe,Online,15700
2892,2022-06-02,10994,San Luis,Online,74300
2870,2022-06-01,11304,Santa Fe,Online,120900
2871,2022-06-01,13478,Buenos Aires,Online,34300
2872,2022-06-01,13031,San Luis,Online,51900
2873,2022-06-01,11332,Buenos Aires,Online,106500
2874,2022-06-01,11465,Santa Fe,Online,189900
2875,2022-06-01,10416,Cordoba,Personal,132500
2876,2022-06-01,11317,Santa Fe,Online,46800
2877,2022-06-01,11114,Santa Fe,Online,17900
2878,2022-06-01,11849,Cordoba,Online,172500
2857,2022-05-31,12698,Buenos Aires,Online,166200
2858,2022-05-31,11274,Cordoba,Online,46600
2859,2022-05-31,11054,Cordoba,Online,135100
2860,2022-05-31,10419,Santa Fe,Online,100900
2861,2022-05-31,10851,Santa Fe,Online,102000
2862,2022-05-31,10194,Cordoba,Personal,71700
2863,2022-05-31,11568,Buenos Aires,Online,130400
2864,2022-05-31,10890,Cordoba,Online,36300
2865,2022-05-31,13465,Buenos Aires,Online,121700
2866,2022-05-31,11702,Buenos Aires,Online,172900
2867,2022-05-31,10579,Santa Fe,Online,40500
2868,2022-05-31,10621,Buenos Aires,Online,30700
2869,2022-05-31,12676,Buenos Aires,Online,43200
2847,2022-05-30,13175,Santa Fe,Online,145900
2848,2022-05-30,10836,Santa Fe,Online,87800
2849,2022-05-30,12232,Santa Fe,Online,146800
2850,2022-05-30,10835,Buenos Aires,Online,127000
2851,2022-05-30,12889,Buenos Aires,Online,95700
2852,2022-05-30,12462,Cordoba,Online,31200
2853,2022-05-30,12321,Santa Fe,Online,83400
2854,2022-05-30,11683,Santa Fe,Personal,40600
2855,2022-05-30,11503,Santa Fe,Online,32700
2856,2022-05-30,13481,Santa Fe,Online,74900
2845,2022-05-29,10036,Santa Fe,Online,17900
2846,2022-05-29,10507,Cordoba,Online,12100
2843,2022-05-28,10668,Cordoba,Online,9700
2844,2022-05-28,13196,Buenos Aires,Online,59700
2835,2022-05-27,10474,Santa Fe,Online,14400
2836,2022-05-27,12591,Cordoba,Online,33900
2837,2022-05-27,10350,Santa Fe,Personal,8700
2838,2022-05-27,11532,Cordoba,Online,89400
2839,2022-05-27,12383,Corrientes,Online,89800
2840,2022-05-27,11289,La Pampa,Online,102600
2841,2022-05-27,10334,Cordoba,Online,34800
2842,2022-05-27,13128,Santa Fe,Online,24600
2833,2022-05-26,12338,Santa Fe,Personal,65000
2834,2022-05-26,10883,Santa Fe,Online,92800
2824,2022-05-25,10542,Santa Fe,Online,36800
2825,2022-05-25,10745,Santa Fe,Online,98800
2826,2022-05-25,10074,Cordoba,Online,78100
2827,2022-05-25,11044,Santa Fe,Personal,89900
2828,2022-05-25,12520,Cordoba,Online,115100
2829,2022-05-25,11295,Santa Fe,Online,223800
2830,2022-05-25,11775,Santa Fe,Online,87300
2831,2022-05-25,13094,Santa Fe,Online,118200
2832,2022-05-25,13302,Cordoba,Online,51600
2812,2022-05-24,13161,Santa Fe,Online,58200
2813,2022-05-24,11311,Santa Fe,Online,24300
2814,2022-05-24,10747,Buenos Aires,Online,182400
2815,2022-05-24,12365,Santa Fe,Online,43400
2816,2022-05-24,11561,Santa Fe,Online,48000
2817,2022-05-24,12829,Santa Fe,Personal,129600
2818,2022-05-24,11746,Santa Fe,Online,27800
2819,2022-05-24,11755,Buenos Aires,Online,19900
2820,2022-05-24,10795,Cordoba,Online,94100
2821,2022-05-24,10212,Santa Fe,Online,43900
2822,2022-05-24,10510,Cordoba,Online,85700
2823,2022-05-24,10938,Santa Fe,Personal,38800
2810,2022-05-23,11542,Buenos Aires,Online,69900
2811,2022-05-23,11029,Santa Fe,Online,116900
2796,2022-05-22,11168,Cordoba,Online,26500
2797,2022-05-22,12432,Santa Fe,Online,123100
2798,2022-05-22,10488,Santa Fe,Online,14800
2799,2022-05-22,12291,Cordoba,Online,12100
2800,2022-05-22,12670,Buenos Aires,Online,197400
2801,2022-05-22,12919,Santa Fe,Online,26500
2802,2022-05-22,11708,Buenos Aires,Online,139000
2803,2022-05-22,12945,Tucuman,Online,84100
2804,2022-05-22,10511,Santiago del Estero,Online,19900
2805,2022-05-22,13308,Cordoba,Personal,138700
2806,2022-05-22,11957,Santa Fe,Online,106400
2807,2022-05-22,10095,Santa Fe,Online,150000
2808,2022-05-22,12133,Santa Fe,Online,8100
2809,2022-05-22,11756,Santa Fe,Online,47800
2787,2022-05-21,13280,Santa Fe,Online,167100
2788,2022-05-21,12727,Santa Fe,Online,81800
2789,2022-05-21,10171,Buenos Aires,Online,118300
2790,2022-05-21,12999,Buenos Aires,Online,137400
2791,2022-05-21,10199,Santa Fe,Online,228400
2792,2022-05-21,11589,Chaco,Online,169900
2793,2022-05-21,10913,Cordoba,Online,14800
2794,2022-05-21,12888,Santa Fe,Online,28700
2795,2022-05-21,12776,Santa Fe,Online,24600
2781,2022-05-20,10752,Cordoba,Online,161000
2782,2022-05-20,12822,Santa Fe,Online,52200
2783,2022-05-20,12115,Cordoba,Online,80000
2784,2022-05-20,12241,Santa Fe,Online,89900
2785,2022-05-20,12774,Santa Fe,Online,105100
2786,2022-05-20,13035,Cordoba,Online,19400
2771,2022-05-19,12288,Santa Fe,Online,67000
2772,2022-05-19,10334,Cordoba,Online,63400
2773,2022-05-19,10144,La Pampa,Online,29800
2774,2022-05-19,10789,Santa Fe,Online,82400
2775,2022-05-19,12960,Santa Fe,Online,65700
2776,2022-05-19,10786,Santa Fe,Online,63000
2777,2022-05-19,10842,Santa Fe,Online,190800
2778,2022-05-19,11179,Santa Fe,Online,97200
2779,2022-05-19,13061,Santa Fe,Online,99800
2780,2022-05-19,13237,Santa Fe,Online,49500
2757,2022-05-18,10659,Santa Fe,Online,161000
2758,2022-05-18,11895,Entre Rios,Online,119300
2759,2022-05-18,10278,Santa Fe,Online,74400
2760,2022-05-18,11846,Santa Fe,Online,161000
2761,2022-05-18,13151,Buenos Aires,Online,28000
2762,2022-05-18,12007,Santa Fe,Online,19900
2763,2022-05-18,11635,Santa Fe,Online,129000
2764,2022-05-18,12437,Santa Fe,Online,22500
2765,2022-05-18,12001,Buenos Aires,Online,6900
2766,2022-05-18,11342,Santa Fe,Online,95600
2767,2022-05-18,10981,Santa Fe,Online,196500
2768,2022-05-18,12480,Corrientes,Online,93700
2769,2022-05-18,12141,Santa Fe,Online,21100
2770,2022-05-18,11991,Santa Fe,Online,54400
2755,2022-05-17,11667,Santa Fe,Online,109100
2756,2022-05-17,12989,Santa Fe,Online,40100
2744,2022-05-16,11458,Santa Fe,Online,75300
2745,2022-05-16,10668,Cordoba,Online,62400
2746,2022-05-16,10706,Santa Fe,Online,75800
2747,2022-05-16,11702,Buenos Aires,Online,115000
2748,2022-05-16,10279,Buenos Aires,Online,125500
2749,2022-05-16,10908,Santa Fe,Online,19800
2750,2022-05-16,10773,Santa Fe,Online,66000
2751,2022-05-16,10437,Cordoba,Online,23300
2752,2022-05-16,11567,Buenos Aires,Online,101400
2753,2022-05-16,10123,Santa Fe,Online,17300
2754,2022-05-16,13272,Cordoba,Online,48000
2735,2022-05-15,12493,Santa Fe,Online,193000
2736,2022-05-15,10534,Santa Fe,Online,42000
2737,2022-05-15,11553,Santa Fe,Online,53200
2738,2022-05-15,11660,Santa Fe,Online,80600
2739,2022-05-15,10278,Santa Fe,Online,155000
2740,2022-05-15,12484,Santa Fe,Personal,17900
2741,2022-05-15,11663,Santa Fe,Online,107100
2742,2022-05-15,10945,Santa Fe,Online,48300
2743,2022-05-15,13184,Santa Fe,Online,98900
2724,2022-05-14,11044,San Luis,Online,54400
2725,2022-05-14,12487,Santa Fe,Online,73800
2726,2022-05-14,10210,Santa Fe,Online,81400
2727,2022-05-14,13261,Santa Fe,Online,68000
2728,2022-05-14,11846,Santa Fe,Online,150000
2729,2022-05-14,10125,Buenos Aires,Online,101400
2730,2022-05-14,12736,Cordoba,Online,124100
2731,2022-05-14,11839,Santa Fe,Online,50000
2732,2022-05-14,10873,Santa Fe,Online,96200
2733,2022-05-14,13269,Santa Fe,Personal,146200
2734,2022-05-14,13039,Entre Rios,Online,54500
2720,2022-05-13,12285,Buenos Aires,Online,23300
2721,2022-05-13,13245,Buenos Aires,Online,50600
2722,2022-05-13,11130,Buenos Aires,Online,55700
2723,2022-05-13,13359,Cordoba,Online,103300
2705,2022-05-12,11972,Santa Fe,Online,154700
2706,2022-05-12,10698,Cordoba,Online,87800
2707,2022-05-12,10541,Cordoba,Online,112000
2708,2022-05-12,10428,Santa Fe,Online,42800
2709,2022-05-12,12342,Santa Fe,Online,115200
2710,2022-05-12,12373,Santa Fe,Online,116900
2711,2022-05-12,12728,Santa Fe,Online,95800
2712,2022-05-12,10841,Santa Fe,Online,65600
2713,2022-05-12,11726,Santa Fe,Online,77500
2714,2022-05-12,10781,Cordoba,Online,111900
2715,2022-05-12,10604,Santa Fe,Online,158800
2716,2022-05-12,10334,Cordoba,Online,31200
2717,2022-05-12,10312,Santa Fe,Online,35900
2718,2022-05-12,12792,Santa Fe,Online,55400
2719,2022-05-12,11349,Cordoba,Online,17400
2701,2022-05-11,10834,Santa Fe,Online,62500
2702,2022-05-11,12403,Santa Fe,Online,38800
2703,2022-05-11,11207,Santa Fe,Online,116100
2704,2022-05-11,11991,Santa Fe,Online,67000
2696,2022-05-10,10933,Cordoba,Online,108000
2697,2022-05-10,11620,Santa Fe,Online,16500
2698,2022-05-10,12138,Cordoba,Online,8700
2699,2022-05-10,11594,Santa Fe,Online,23000
2700,2022-05-10,11270,Santa Fe,Personal,84400
2681,2022-05-09,12640,Entre Rios,Online,58900
2682,2022-05-09,12156,Santa Fe,Online,38000
2683,2022-05-09,13022,Buenos Aires,Online,131800
2684,2022-05-09,10118,Santa Fe,Online,58600
2685,2022-05-09,11494,Santa Fe,Online,144400
2686,2022-05-09,12223,Cordoba,Online,59400
2687,2022-05-09,13320,Santa Fe,Online,34400
2688,2022-05-09,12899,Santa Fe,Online,140900
2689,2022-05-09,11010,Santa Fe,Online,187000
2690,2022-05-09,12800,Cordoba,Online,31200
2691,2022-05-09,13144,Santa Fe,Online,95400
2692,2022-05-09,11613,Santa Fe,Online,217400
2693,2022-05-09,12831,Buenos Aires,Online,83500
2694,2022-05-09,11774,Buenos Aires,Online,139400
2695,2022-05-09,10332,Santa Fe,Online,39800
2666,2022-05-08,13489,Cordoba,Personal,130200
2667,2022-05-08,13221,Santa Fe,Online,155000
2668,2022-05-08,13040,Buenos Aires,Online,15700
2669,2022-05-08,10161,Santa Fe,Online,165700
2670,2022-05-08,10330,Santa Fe,Online,24200
2671,2022-05-08,11042,Santa Fe,Online,64200
2672,2022-05-08,10559,Santa Fe,Online,118500
2673,2022-05-08,12188,Buenos Aires,Online,20700
2674,2022-05-08,10265,Santa Fe,Online,162900
2675,2022-05-08,13467,Buenos Aires,Online,49700
2676,2022-05-08,13265,Cordoba,Online,66600
2677,2022-05-08,13312,Buenos Aires,Online,124800
2678,2022-05-08,11967,Santa Fe,Online,84200
2679,2022-05-08,12345,Cordoba,Online,34700
2680,2022-05-08,13391,Santa Fe,Personal,7600
2652,2022-05-07,13179,Santa Fe,Online,28700
2653,2022-05-07,11864,Santa Fe,Online,94500
2654,2022-05-07,12485,Santa Fe,Online,79500
2655,2022-05-07,11721,Santa Fe,Online,61500
2656,2022-05-07,10844,Santa Fe,Online,18200
2657,2022-05-07,11003,Santa Fe,Online,154800
2658,2022-05-07,13346,Cordoba,Online,17400
2659,2022-05-07,10634,Buenos Aires,Online,99600
2660,2022-05-07,11534,Buenos Aires,Online,155900
2661,2022-05-07,11032,Santa Fe,Online,17400
2662,2022-05-07,13305,Entre Rios,Online,63500
2663,2022-05-07,13075,Cordoba,Online,77000
2664,2022-05-07,10492,Cordoba,Online,51300
2665,2022-05-07,12092,Santiago del Estero,Online,122500
2640,2022-05-06,12485,Santa Fe,Online,16200
2641,2022-05-06,12340,Cordoba,Online,98400
