factura_id,cliente_id,cantidad,monto_pesos,producto_id,fecha
3785,11020,1,5500,36015,2022-09-23
3785,11020,2,13800,31007,2022-09-23
3785,11020,1,5800,10005,2022-09-23
3785,11020,1,12600,20002,2022-09-23
3786,12157,1,31200,43002,2022-09-23
3786,12157,1,5800,10005,2022-09-23
3786,12157,3,47400,2012,2022-09-23
3786,12157,1,14900,40011,2022-09-23
3787,12942,1,18200,17012,2022-09-23
3787,12942,2,62400,43013,2022-09-23
3787,12942,3,55800,39005,2022-09-23
3787,12942,2,37200,39001,2022-09-23
3787,12942,2,19400,3007,2022-09-23
3787,12942,1,19400,49013,2022-09-23
3788,10001,2,28800,21011,2022-09-23
3789,11642,1,7400,29002,2022-09-23
3789,11642,1,8100,44011,2022-09-23
3789,11642,1,8100,44004,2022-09-23
3790,10213,2,28800,21008,2022-09-23
3790,10213,1,17400,7010,2022-09-23
3790,10213,1,10300,23011,2022-09-23
3790,10213,3,53700,27004,2022-09-23
3790,10213,2,46600,42001,2022-09-23
3791,13258,1,17400,7005,2022-09-23
3791,13258,1,9700,3001,2022-09-23
3791,13258,3,18900,37003,2022-09-23
3791,13258,1,15800,2002,2022-09-23
3792,11241,3,29100,3012,2022-09-23
3792,11241,2,36400,17004,2022-09-23
3792,11241,1,8100,44014,2022-09-23
3792,11241,1,5800,10004,2022-09-23
3773,11375,3,36300,34010,2022-09-22
3773,11375,2,59600,15014,2022-09-22
3773,11375,1,14900,40006,2022-09-22
3773,11375,2,35800,27011,2022-09-22
3774,12760,1,17400,7005,2022-09-22
3774,12760,3,26100,35004,2022-09-22
3774,12760,2,19400,3001,2022-09-22
3774,12760,2,39800,38015,2022-09-22
3774,12760,1,19900,38007,2022-09-22
3775,11150,1,23300,42003,2022-09-22
3775,11150,3,54600,17001,2022-09-22
3776,10466,1,12600,20014,2022-09-22
3776,10466,1,14800,1011,2022-09-22
3776,10466,2,36400,17001,2022-09-22
3776,10466,3,30900,23011,2022-09-22
3776,10466,1,18600,39005,2022-09-22
3776,10466,1,12100,34012,2022-09-22
3777,11696,1,18200,17011,2022-09-22
3777,11696,1,27800,6011,2022-09-22
3777,11696,2,32400,47006,2022-09-22
3777,11696,1,8800,11015,2022-09-22
3778,11427,1,24600,24003,2022-09-22
3778,11427,2,45000,25004,2022-09-22
3778,11427,1,19900,38015,2022-09-22
3778,11427,1,8100,44010,2022-09-22
3778,11427,1,15700,16014,2022-09-22
3778,11427,1,16200,47015,2022-09-22
3762,11706,3,18600,9007,2022-09-21
3763,12553,1,19900,38015,2022-09-21
3764,13398,1,17400,7008,2022-09-21
3764,13398,1,14900,40011,2022-09-21
3764,13398,1,17400,7004,2022-09-21
3765,10665,1,18600,39005,2022-09-21
3765,10665,1,17400,7010,2022-09-21
3766,13122,1,8700,35004,2022-09-21
3766,13122,1,19400,49013,2022-09-21
3766,13122,1,19900,38014,2022-09-21
3766,13122,1,17900,27006,2022-09-21
3766,13122,2,36400,17001,2022-09-21
3767,10318,2,21800,41005,2022-09-21
3767,10318,1,8700,35004,2022-09-21
3767,10318,2,29800,40005,2022-09-21
3767,10318,1,9700,3012,2022-09-21
3768,12976,1,21000,26011,2022-09-21
3768,12976,3,48600,47010,2022-09-21
3768,12976,1,14800,1011,2022-09-21
3768,12976,2,17400,35006,2022-09-21
3768,12976,2,53000,33012,2022-09-21
3769,12126,2,35800,27011,2022-09-21
3769,12126,1,12100,34010,2022-09-21
3769,12126,2,13600,45013,2022-09-21
3769,12126,2,59600,15002,2022-09-21
3769,12126,2,24200,34007,2022-09-21
3769,12126,2,53000,33012,2022-09-21
3770,12263,1,28700,5004,2022-09-21
3770,12263,2,31400,16005,2022-09-21
3770,12263,2,29600,1012,2022-09-21
3770,12263,1,9700,3001,2022-09-21
3771,10251,1,22500,25004,2022-09-21
3771,10251,1,31200,43014,2022-09-21
3771,10251,3,20700,31008,2022-09-21
3771,10251,1,15800,2002,2022-09-21
3771,10251,2,14800,29007,2022-09-21
3772,11508,2,34600,48002,2022-09-21
3772,11508,2,49200,24011,2022-09-21
3772,11508,1,15700,16014,2022-09-21
3752,10856,1,12600,20002,2022-09-20
3752,10856,3,67500,25004,2022-09-20
3753,11016,1,6900,31007,2022-09-20
3753,11016,1,6900,31008,2022-09-20
3753,11016,1,8700,35009,2022-09-20
3753,11016,1,31200,43009,2022-09-20
3754,10436,1,23300,42001,2022-09-20
3754,10436,2,13600,45013,2022-09-20
3754,10436,1,8100,44005,2022-09-20
3754,10436,3,55800,39001,2022-09-20
3755,12844,2,31400,16014,2022-09-20
3755,12844,2,29600,1004,2022-09-20
3756,12564,1,15800,46013,2022-09-20
3756,12564,1,14900,40006,2022-09-20
3756,12564,1,17300,48002,2022-09-20
3756,12564,2,36400,17012,2022-09-20
3756,12564,1,6900,31007,2022-09-20
3757,10039,1,31200,43009,2022-09-20
3757,10039,3,69900,42003,2022-09-20
3757,10039,2,47600,32005,2022-09-20
3757,10039,2,37200,39005,2022-09-20
3757,10039,1,6900,31007,2022-09-20
3757,10039,2,55600,6004,2022-09-20
3758,11052,3,63300,18005,2022-09-20
3758,11052,2,55600,6004,2022-09-20
3758,11052,2,57400,5004,2022-09-20
3758,11052,1,17900,27011,2022-09-20
3759,11739,2,17600,11015,2022-09-20
3759,11739,1,23300,42001,2022-09-20
3759,11739,1,14900,40009,2022-09-20
3760,12505,1,18200,17001,2022-09-20
3760,12505,1,14400,21006,2022-09-20
3761,12694,1,19800,8013,2022-09-20
3761,12694,1,5800,10004,2022-09-20
3761,12694,1,26500,33012,2022-09-20
3761,12694,1,19400,49013,2022-09-20
3761,12694,1,8800,11002,2022-09-20
3761,12694,1,19900,38012,2022-09-20
3738,10451,1,5800,10004,2022-09-19
3738,10451,2,24200,34005,2022-09-19
3739,10835,1,17900,27004,2022-09-19
3739,10835,2,34800,7007,2022-09-19
3739,10835,1,12600,20002,2022-09-19
3740,13068,2,49200,24011,2022-09-19
3740,13068,1,14800,1001,2022-09-19
3740,13068,1,8700,35004,2022-09-19
3740,13068,1,6800,45013,2022-09-19
3740,13068,1,7600,30010,2022-09-19
3740,13068,1,17900,27015,2022-09-19
3741,10950,1,8700,35004,2022-09-19
3742,11610,3,93600,43014,2022-09-19
3743,12276,3,44400,1012,2022-09-19
3743,12276,1,8100,44004,2022-09-19
3743,12276,1,26500,33012,2022-09-19
3743,12276,2,47600,32003,2022-09-19
3743,12276,1,14900,40005,2022-09-19
3743,12276,2,32400,47010,2022-09-19
3744,10506,1,19900,38010,2022-09-19
3744,10506,1,29800,15009,2022-09-19
3744,10506,1,19400,49014,2022-09-19
3744,10506,1,15700,16006,2022-09-19
3745,11158,1,14800,1002,2022-09-19
3745,11158,1,9700,3002,2022-09-19
3745,11158,1,7400,29005,2022-09-19
3745,11158,1,12100,34007,2022-09-19
3745,11158,2,19400,3001,2022-09-19
3745,11158,1,8100,44010,2022-09-19
3746,12041,2,39800,38007,2022-09-19
3746,12041,1,23800,32003,2022-09-19
3746,12041,1,26500,33009,2022-09-19
3746,12041,1,8800,11002,2022-09-19
3746,12041,1,17400,7004,2022-09-19
3747,13293,1,8800,11002,2022-09-19
3747,13293,2,31600,2012,2022-09-19
3747,13293,1,8800,11007,2022-09-19
3747,13293,1,6900,31008,2022-09-19
3747,13293,1,18200,17012,2022-09-19
3747,13293,3,16500,36013,2022-09-19
3748,12566,1,18200,17001,2022-09-19
3748,12566,3,79500,33012,2022-09-19
3748,12566,1,8800,11007,2022-09-19
3749,10613,2,46600,42008,2022-09-19
3749,10613,1,17300,22015,2022-09-19
3750,11235,1,6900,31006,2022-09-19
3750,11235,1,14800,1002,2022-09-19
3750,11235,3,58500,13013,2022-09-19
3750,11235,1,18600,39015,2022-09-19
3750,11235,2,17600,11002,2022-09-19
3751,11882,1,19900,38015,2022-09-19
3751,11882,2,29600,1011,2022-09-19
3751,11882,2,34800,7004,2022-09-19
3734,10320,2,46600,42008,2022-09-18
3734,10320,1,18300,14012,2022-09-18
3735,12469,1,24600,24014,2022-09-18
3736,12350,1,27800,6011,2022-09-18
3737,12086,1,16200,47006,2022-09-18
3722,10075,1,8700,35003,2022-09-17
3722,10075,2,39800,38010,2022-09-17
3722,10075,2,13600,45006,2022-09-17
3723,13348,1,24600,24015,2022-09-17
3723,13348,1,14800,1005,2022-09-17
3723,13348,2,46600,42008,2022-09-17
3723,13348,1,8100,44005,2022-09-17
3723,13348,2,16200,44004,2022-09-17
3724,10120,1,8100,44011,2022-09-17
3724,10120,1,31200,43009,2022-09-17
3724,10120,2,37200,39001,2022-09-17
3724,10120,1,15700,16006,2022-09-17
3724,10120,1,14900,40002,2022-09-17
3725,11365,3,26100,35006,2022-09-17
3725,11365,2,24200,34010,2022-09-17
3725,11365,1,5500,36015,2022-09-17
3726,11033,1,17900,27011,2022-09-17
3726,11033,1,8800,11015,2022-09-17
3726,11033,1,22500,25007,2022-09-17
3726,11033,1,12100,34007,2022-09-17
3727,12247,1,18200,17011,2022-09-17
3727,12247,1,17400,7004,2022-09-17
3727,12247,1,22500,25004,2022-09-17
3727,12247,1,19800,8013,2022-09-17
3727,12247,1,9700,3009,2022-09-17
3727,12247,2,31400,16011,2022-09-17
3728,12154,2,13800,31004,2022-09-17
3728,12154,1,14900,40011,2022-09-17
3729,12635,2,29800,40006,2022-09-17
3730,11769,1,14800,1004,2022-09-17
3730,11769,1,15800,46013,2022-09-17
3730,11769,1,16200,47010,2022-09-17
3730,11769,1,14800,1001,2022-09-17
3731,10351,1,12600,20002,2022-09-17
3731,10351,1,14800,1011,2022-09-17
3731,10351,1,8200,12006,2022-09-17
3731,10351,3,55800,39001,2022-09-17
3731,10351,2,13800,31011,2022-09-17
3732,12958,1,31200,43009,2022-09-17
3732,12958,2,13800,31011,2022-09-17
3732,12958,2,19400,3007,2022-09-17
3732,12958,2,45000,25008,2022-09-17
3732,12958,1,5500,36013,2022-09-17
3732,12958,1,18600,39001,2022-09-17
3733,11784,1,8100,44009,2022-09-17
3733,11784,2,19400,3009,2022-09-17
3733,11784,2,31400,16011,2022-09-17
3733,11784,1,31200,43003,2022-09-17
3733,11784,1,17900,27006,2022-09-17
3717,12469,1,24600,24011,2022-09-16
3717,12469,1,8100,44005,2022-09-16
3717,12469,1,6900,31012,2022-09-16
3717,12469,1,18200,17002,2022-09-16
3717,12469,1,7600,30015,2022-09-16
3718,12808,2,14800,29002,2022-09-16
3718,12808,1,18600,39015,2022-09-16
3718,12808,1,21200,4002,2022-09-16
3718,12808,2,46600,42003,2022-09-16
3719,11289,1,15700,16014,2022-09-16
3719,11289,1,11200,19014,2022-09-16
3719,11289,2,15200,30015,2022-09-16
3720,10657,1,8100,44011,2022-09-16
3721,10207,1,26500,33012,2022-09-16
3721,10207,3,47100,16014,2022-09-16
3721,10207,1,14900,40005,2022-09-16
3721,10207,2,29600,1004,2022-09-16
3702,11097,1,14800,1012,2022-09-15
3702,11097,1,19900,38002,2022-09-15
3702,11097,1,24600,24003,2022-09-15
3703,12684,1,19500,13005,2022-09-15
3703,12684,1,18200,17011,2022-09-15
3703,12684,3,63000,26011,2022-09-15
3703,12684,1,24600,24015,2022-09-15
3703,12684,1,14800,1001,2022-09-15
3704,11790,1,9700,3009,2022-09-15
3704,11790,1,6300,37011,2022-09-15
3704,11790,1,15800,2012,2022-09-15
3704,11790,1,14900,40006,2022-09-15
3704,11790,3,51900,48002,2022-09-15
3704,11790,2,62400,43013,2022-09-15
3705,13047,1,14900,40011,2022-09-15
3705,13047,1,5800,10004,2022-09-15
3705,13047,2,49200,24003,2022-09-15
3705,13047,1,22500,25004,2022-09-15
3706,10582,2,24200,34005,2022-09-15
3706,10582,3,26100,35006,2022-09-15
3707,13103,1,22500,25012,2022-09-15
3707,13103,1,5500,36002,2022-09-15
3707,13103,2,14800,29002,2022-09-15
3708,10849,2,25200,20002,2022-09-15
3708,10849,1,6800,45013,2022-09-15
3709,10930,1,16100,28013,2022-09-15
3709,10930,2,55600,6001,2022-09-15
3709,10930,1,6800,45013,2022-09-15
3709,10930,1,6200,9007,2022-09-15
3709,10930,1,19900,38014,2022-09-15
3709,10930,1,14800,1002,2022-09-15
3710,11221,2,49200,24010,2022-09-15
3710,11221,2,12600,37003,2022-09-15
3710,11221,1,14800,1012,2022-09-15
3711,12328,1,8700,35004,2022-09-15
3711,12328,1,23800,32003,2022-09-15
3711,12328,1,7400,29002,2022-09-15
3712,10212,2,32400,47006,2022-09-15
3712,10212,2,24200,34007,2022-09-15
3712,10212,1,15700,16010,2022-09-15
3713,10442,1,27800,6009,2022-09-15
3713,10442,2,29600,1011,2022-09-15
3713,10442,1,19400,49015,2022-09-15
3713,10442,1,18200,17001,2022-09-15
3713,10442,2,39800,38012,2022-09-15
3713,10442,1,8100,44004,2022-09-15
3714,12835,1,14800,1011,2022-09-15
3714,12835,2,35800,27011,2022-09-15
3715,13329,2,31400,16005,2022-09-15
3715,13329,2,17600,11002,2022-09-15
3716,10132,1,8100,44009,2022-09-15
3716,10132,2,36400,17002,2022-09-15
3716,10132,2,55600,6012,2022-09-15
3716,10132,1,17300,22015,2022-09-15
3716,10132,2,39800,38010,2022-09-15
3716,10132,2,62400,43009,2022-09-15
3699,11593,2,29800,40006,2022-09-14
3699,11593,1,8700,35006,2022-09-14
3699,11593,1,28700,5009,2022-09-14
3700,10995,1,17300,22015,2022-09-14
3701,12563,2,37200,39015,2022-09-14
3701,12563,2,37200,39001,2022-09-14
3701,12563,1,14900,40009,2022-09-14
3701,12563,2,39800,38007,2022-09-14
3701,12563,1,14900,40012,2022-09-14
3685,10812,2,34800,7005,2022-09-13
3685,10812,1,5500,36001,2022-09-13
3685,10812,2,16200,44010,2022-09-13
3685,10812,1,8100,44009,2022-09-13
3685,10812,1,31200,43003,2022-09-13
3685,10812,2,32400,47006,2022-09-13
3686,12414,1,17400,7010,2022-09-13
3687,11314,1,19400,49015,2022-09-13
3687,11314,1,14800,1004,2022-09-13
3687,11314,1,6800,45006,2022-09-13
3688,12547,3,63000,26011,2022-09-13
3688,12547,1,23800,32003,2022-09-13
3688,12547,2,31400,16011,2022-09-13
3688,12547,1,15800,2012,2022-09-13
3688,12547,1,19400,49014,2022-09-13
3688,12547,1,17300,48002,2022-09-13
3689,11329,1,19400,49015,2022-09-13
3689,11329,2,25200,20002,2022-09-13
3689,11329,2,35800,27015,2022-09-13
3689,11329,3,44400,1005,2022-09-13
3689,11329,2,49200,24002,2022-09-13
3689,11329,3,83400,6009,2022-09-13
3690,13004,1,24600,24010,2022-09-13
3690,13004,1,19400,49014,2022-09-13
3690,13004,1,5800,10003,2022-09-13
3690,13004,2,31400,16010,2022-09-13
3691,12685,1,6900,31012,2022-09-13
3691,12685,3,58500,13010,2022-09-13
3691,12685,1,15700,16010,2022-09-13
3691,12685,1,5800,10003,2022-09-13
3692,13082,2,62400,43009,2022-09-13
3692,13082,3,44700,40011,2022-09-13
3693,12651,1,18600,39005,2022-09-13
3694,12355,2,35800,27015,2022-09-13
3694,12355,1,6800,45013,2022-09-13
3694,12355,1,21000,26015,2022-09-13
3694,12355,1,14800,1001,2022-09-13
3695,10449,1,12600,20014,2022-09-13
3695,10449,1,17900,27001,2022-09-13
3695,10449,1,26500,33012,2022-09-13
3695,10449,3,47100,16014,2022-09-13
3695,10449,2,36400,17002,2022-09-13
3695,10449,1,8100,44010,2022-09-13
3696,12231,1,14800,1004,2022-09-13
3696,12231,1,24600,24011,2022-09-13
3696,12231,1,17300,22006,2022-09-13
3696,12231,2,57400,5009,2022-09-13
3696,12231,1,14900,40012,2022-09-13
3696,12231,2,49200,24014,2022-09-13
3697,13060,1,18200,17002,2022-09-13
3697,13060,1,23300,42012,2022-09-13
3697,13060,1,16200,47001,2022-09-13
3697,13060,2,34800,7005,2022-09-13
3697,13060,2,24200,34012,2022-09-13
3698,10819,2,11600,10004,2022-09-13
3698,10819,1,16200,47015,2022-09-13
3698,10819,2,29600,1012,2022-09-13
3676,13489,1,14900,40012,2022-09-12
3676,13489,2,36400,17011,2022-09-12
3676,13489,2,47600,32003,2022-09-12
3676,13489,1,21000,26011,2022-09-12
3676,13489,1,7400,29002,2022-09-12
3676,13489,2,21800,41005,2022-09-12
3677,13019,1,19400,49013,2022-09-12
3677,13019,2,16400,12006,2022-09-12
3677,13019,1,8800,11002,2022-09-12
3677,13019,2,55600,6009,2022-09-12
3677,13019,1,8700,35009,2022-09-12
3678,12113,1,9700,3007,2022-09-12
3679,11741,1,28700,5009,2022-09-12
3679,11741,1,16200,47010,2022-09-12
3679,11741,1,31200,43013,2022-09-12
3680,12126,1,5500,36015,2022-09-12
3680,12126,1,18200,17001,2022-09-12
3680,12126,2,21800,41005,2022-09-12
3681,11214,1,6300,37003,2022-09-12
3681,11214,2,17400,35003,2022-09-12
3681,11214,2,31600,46009,2022-09-12
3681,11214,1,17300,22006,2022-09-12
3682,12809,2,11600,10005,2022-09-12
3682,12809,1,7400,29005,2022-09-12
3682,12809,1,9700,3001,2022-09-12
3682,12809,1,12100,34010,2022-09-12
3683,11106,1,6900,31012,2022-09-12
3684,10142,1,24600,24015,2022-09-12
3684,10142,1,16200,47001,2022-09-12
3684,10142,1,19400,49015,2022-09-12
3684,10142,1,10300,23011,2022-09-12
3662,13120,1,5500,36013,2022-09-11
3662,13120,1,14800,1002,2022-09-11
3662,13120,2,15200,30015,2022-09-11
3662,13120,2,29600,1001,2022-09-11
3662,13120,1,18200,17012,2022-09-11
3662,13120,2,45000,25007,2022-09-11
3663,13234,2,13800,31011,2022-09-11
3663,13234,1,7600,30010,2022-09-11
3664,12069,2,31600,46009,2022-09-11
3664,12069,1,27800,6004,2022-09-11
3665,10163,1,19900,38007,2022-09-11
3666,12440,1,31200,43009,2022-09-11
3667,11148,1,18600,39009,2022-09-11
3667,11148,3,30900,23011,2022-09-11
3668,12837,2,28800,21008,2022-09-11
3668,12837,2,29600,1001,2022-09-11
3668,12837,1,16200,47008,2022-09-11
3669,10527,2,25200,20014,2022-09-11
3669,10527,1,19500,13013,2022-09-11
3670,11350,2,16200,44004,2022-09-11
3670,11350,3,20400,45013,2022-09-11
3670,11350,1,29800,15002,2022-09-11
3671,11632,1,27800,6012,2022-09-11
3671,11632,3,59700,38002,2022-09-11
3672,11214,2,45000,25007,2022-09-11
3672,11214,1,19500,13013,2022-09-11
3673,12073,2,35800,27001,2022-09-11
3673,12073,1,27800,6012,2022-09-11
3673,12073,3,36300,34005,2022-09-11
3673,12073,1,16200,47015,2022-09-11
3674,11205,1,8100,44014,2022-09-11
3674,11205,1,19800,8013,2022-09-11
3674,11205,2,57400,5009,2022-09-11
3674,11205,2,29800,40009,2022-09-11
3674,11205,2,24200,34005,2022-09-11
3675,10809,2,16200,44011,2022-09-11
3675,10809,2,35800,27006,2022-09-11
3675,10809,1,27800,6009,2022-09-11
3651,12586,3,79500,33012,2022-09-10
3651,12586,1,31200,43014,2022-09-10
3651,12586,3,26400,11002,2022-09-10
3652,12806,2,37200,39015,2022-09-10
3652,12806,2,13800,31007,2022-09-10
3652,12806,2,39800,38012,2022-09-10
3653,13373,3,20400,45013,2022-09-10
3653,13373,3,17400,10004,2022-09-10
3653,13373,1,8200,12006,2022-09-10
3653,13373,2,45000,25008,2022-09-10
3653,13373,1,5800,10003,2022-09-10
3653,13373,1,7600,30010,2022-09-10
3654,11675,3,47400,46009,2022-09-10
3654,11675,2,31600,46013,2022-09-10
3654,11675,2,36400,17012,2022-09-10
3654,11675,2,38800,49015,2022-09-10
3654,11675,1,8200,12006,2022-09-10
3655,11129,2,16200,44004,2022-09-10
3655,11129,1,27800,6012,2022-09-10
3655,11129,1,15700,16006,2022-09-10
3656,10973,1,19400,49015,2022-09-10
3656,10973,2,34800,7005,2022-09-10
3656,10973,1,31200,43002,2022-09-10
3656,10973,2,49200,24002,2022-09-10
3656,10973,1,28700,5009,2022-09-10
3657,10629,2,49200,24010,2022-09-10
3657,10629,1,10900,41005,2022-09-10
3658,10564,1,14800,1002,2022-09-10
3658,10564,1,21200,4002,2022-09-10
3658,10564,1,9700,3002,2022-09-10
3658,10564,1,8100,44010,2022-09-10
3658,10564,1,14400,21006,2022-09-10
3659,11935,1,19900,38007,2022-09-10
3659,11935,1,22500,25008,2022-09-10
3659,11935,1,19500,13010,2022-09-10
3659,11935,2,55600,6011,2022-09-10
3659,11935,3,93600,43014,2022-09-10
3660,11441,1,23300,42001,2022-09-10
3660,11441,3,51900,22006,2022-09-10
3660,11441,2,42200,18005,2022-09-10
3661,11270,1,22500,25007,2022-09-10
3661,11270,2,31400,16005,2022-09-10
3646,10902,1,5500,36015,2022-09-09
3647,11946,2,13800,31011,2022-09-09
3647,11946,2,24200,34005,2022-09-09
3647,11946,3,48600,47015,2022-09-09
3647,11946,1,17400,7007,2022-09-09
3647,11946,2,24200,34010,2022-09-09
3648,12687,1,6200,9012,2022-09-09
3648,12687,1,16200,47006,2022-09-09
3648,12687,1,8700,35003,2022-09-09
3648,12687,1,5500,36001,2022-09-09
3648,12687,2,25200,20002,2022-09-09
3649,13476,2,45000,25004,2022-09-09
3650,10916,1,10900,41005,2022-09-09
3650,10916,2,13600,45006,2022-09-09
3635,10690,2,37200,39001,2022-09-08
3635,10690,1,17900,27006,2022-09-08
3635,10690,2,13800,31008,2022-09-08
3635,10690,2,47600,32005,2022-09-08
3635,10690,2,29600,1002,2022-09-08
3635,10690,1,8100,44011,2022-09-08
3636,13182,1,18600,39005,2022-09-08
3636,13182,1,12600,20002,2022-09-08
3636,13182,3,52200,7010,2022-09-08
3636,13182,1,29800,15007,2022-09-08
3637,12273,3,58200,49015,2022-09-08
3637,12273,1,8100,44009,2022-09-08
3638,12245,2,49200,24010,2022-09-08
3638,12245,1,12100,34005,2022-09-08
3638,12245,2,36600,14012,2022-09-08
3638,12245,1,29800,15002,2022-09-08
3638,12245,1,14900,40009,2022-09-08
3638,12245,3,53700,27006,2022-09-08
3639,11563,2,34800,7004,2022-09-08
3639,11563,2,34600,22006,2022-09-08
3639,11563,1,23300,42012,2022-09-08
3639,11563,1,14400,21006,2022-09-08
3640,10455,1,28700,5004,2022-09-08
3640,10455,2,17400,35003,2022-09-08
3640,10455,1,16100,28013,2022-09-08
3640,10455,1,15800,46013,2022-09-08
3641,12273,1,8800,11015,2022-09-08
3641,12273,2,14800,29002,2022-09-08
3641,12273,1,17900,27001,2022-09-08
3641,12273,3,20700,31006,2022-09-08
3641,12273,3,53700,27015,2022-09-08
3641,12273,1,18200,17011,2022-09-08
3642,10793,1,19900,38007,2022-09-08
3642,10793,1,10300,23011,2022-09-08
3642,10793,1,9700,3002,2022-09-08
3642,10793,1,8800,11015,2022-09-08
3642,10793,1,18200,17004,2022-09-08
3642,10793,1,29800,15002,2022-09-08
3643,11972,1,22500,25004,2022-09-08
3643,11972,1,6900,31007,2022-09-08
3643,11972,2,17600,11015,2022-09-08
3643,11972,1,16200,47008,2022-09-08
3644,10417,1,10900,41005,2022-09-08
3644,10417,1,8100,44011,2022-09-08
3644,10417,2,39800,38014,2022-09-08
3644,10417,2,55600,6009,2022-09-08
3645,12785,1,7400,29002,2022-09-08
3645,12785,1,19400,49014,2022-09-08
3622,10089,1,17900,27006,2022-09-07
3622,10089,1,9700,3012,2022-09-07
3622,10089,2,15200,30010,2022-09-07
3622,10089,1,15800,2002,2022-09-07
3623,11963,1,17900,27011,2022-09-07
3623,11963,2,24200,34005,2022-09-07
3623,11963,3,86100,5004,2022-09-07
3624,12214,3,43200,21011,2022-09-07
3624,12214,1,9700,3012,2022-09-07
3624,12214,1,10900,41005,2022-09-07
3624,12214,3,63300,18005,2022-09-07
3624,12214,1,28700,5009,2022-09-07
3625,12792,1,12100,34013,2022-09-07
3626,10365,1,18600,39001,2022-09-07
3627,11721,2,57400,5004,2022-09-07
3628,10918,2,59600,15014,2022-09-07
3628,10918,1,16200,47015,2022-09-07
3629,11057,1,18600,39001,2022-09-07
3629,11057,1,24600,24014,2022-09-07
3629,11057,2,42000,26015,2022-09-07
3630,11459,2,31600,46009,2022-09-07
3630,11459,1,8100,44011,2022-09-07
3630,11459,1,31200,43002,2022-09-07
3631,13167,1,6200,9012,2022-09-07
3631,13167,3,53700,27015,2022-09-07
3631,13167,2,39600,8013,2022-09-07
3632,10706,2,34800,7005,2022-09-07
3632,10706,1,12600,20014,2022-09-07
3632,10706,1,8700,35006,2022-09-07
3633,11289,2,62400,43014,2022-09-07
3633,11289,2,29600,1004,2022-09-07
3633,11289,1,8800,11015,2022-09-07
3634,13179,1,14800,1002,2022-09-07
3634,13179,1,17400,7010,2022-09-07
3634,13179,1,19500,13010,2022-09-07
3634,13179,2,14800,29007,2022-09-07
3634,13179,3,53700,27006,2022-09-07
3634,13179,2,45000,25003,2022-09-07
3613,10513,2,42000,26015,2022-09-06
3613,10513,1,28700,5004,2022-09-06
3613,10513,1,21000,26012,2022-09-06
3614,13001,1,6300,37011,2022-09-06
3614,13001,2,14800,29007,2022-09-06
3614,13001,2,21800,41005,2022-09-06
3615,11186,1,6900,31007,2022-09-06
3615,11186,2,57400,5009,2022-09-06
3615,11186,2,19400,3012,2022-09-06
3616,11774,2,29600,1011,2022-09-06
3616,11774,3,53700,27004,2022-09-06
3616,11774,1,17300,22006,2022-09-06
3617,11279,1,14900,40006,2022-09-06
3617,11279,1,17400,7004,2022-09-06
3618,11597,1,18200,17012,2022-09-06
3618,11597,3,24300,44004,2022-09-06
3618,11597,3,43200,21005,2022-09-06
3618,11597,2,28800,21006,2022-09-06
3619,12397,1,6900,31008,2022-09-06
3619,12397,2,49200,24011,2022-09-06
3619,12397,1,15700,16011,2022-09-06
3619,12397,1,26500,33012,2022-09-06
3619,12397,2,62400,43013,2022-09-06
3620,12961,1,6900,31006,2022-09-06
3620,12961,1,31200,43003,2022-09-06
3620,12961,1,19500,13005,2022-09-06
3621,11650,2,32400,47008,2022-09-06
3621,11650,3,43200,21008,2022-09-06
3621,11650,1,14900,40006,2022-09-06
3621,11650,2,32400,47001,2022-09-06
3610,12818,2,13600,45006,2022-09-05
3610,12818,2,13800,31008,2022-09-05
3610,12818,1,15800,46013,2022-09-05
3611,12764,1,15700,16005,2022-09-05
3611,12764,1,26500,33012,2022-09-05
3611,12764,1,14900,40005,2022-09-05
3611,12764,1,14800,1001,2022-09-05
3612,11897,1,14900,40009,2022-09-05
3612,11897,2,32400,47006,2022-09-05
3612,11897,1,21000,26012,2022-09-05
3612,11897,1,23300,42008,2022-09-05
3612,11897,2,28800,21005,2022-09-05
3612,11897,1,26500,33009,2022-09-05
3605,12985,2,29600,1011,2022-09-04
3605,12985,1,22500,25008,2022-09-04
3606,11945,2,32400,47010,2022-09-04
3606,11945,3,48600,47015,2022-09-04
3606,11945,3,59700,38015,2022-09-04
3606,11945,2,29800,40006,2022-09-04
3606,11945,3,51900,22006,2022-09-04
3607,10628,1,5500,36015,2022-09-04
3608,11402,1,17400,7009,2022-09-04
3608,11402,3,24300,44014,2022-09-04
3608,11402,1,7400,29005,2022-09-04
3608,11402,1,6900,31012,2022-09-04
3609,12173,2,11600,10005,2022-09-04
3609,12173,1,8100,44005,2022-09-04
3609,12173,1,18600,39015,2022-09-04
3609,12173,2,29800,40002,2022-09-04
3609,12173,2,34600,22015,2022-09-04
3609,12173,1,12100,34013,2022-09-04
3596,12897,1,23300,42012,2022-09-03
3596,12897,1,18200,17011,2022-09-03
3596,12897,1,6900,31011,2022-09-03
3597,11701,1,18600,39005,2022-09-03
3597,11701,1,9700,3010,2022-09-03
3597,11701,2,19400,3009,2022-09-03
3597,11701,2,14800,29005,2022-09-03
3598,13386,1,12100,34012,2022-09-03
3598,13386,2,36600,14012,2022-09-03
3599,12402,1,10900,41005,2022-09-03
3599,12402,1,6900,31007,2022-09-03
3599,12402,1,12100,34012,2022-09-03
